"BehaviorSpace results (NetLogo 6.2.2)"
"cognitive-contagion.nlogo"
"one_run_org_med_con"
"02/21/2023 12:51:37:297 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","cognitive-translate?","tick-end","cognitive-translate","flint-organizing-strategy","flint-organizing?","erdos-renyi-p","spread-type","contagion-on?","cognitive-exponent?","graph-type","show-citizen-political?","show-media-connections?","cit-media-gradual?","threshold","media-connection-prob","media-agents?","organizing-capacity","cognitive-scalar?","N","media-citizen-influence","dynamic-cit-media-influence?","watts-strogatz-p","flint-community-size","repetition","citizen-citizen-influence","mag-style","cognitive-scalar","citizen-media-influence","epsilon","watts-strogatz-k","save-graph-path","complex-spread-ratio","cognitive-fn","load-graph?","load-graph-path","ba-m","show-social-friends?","belief-resolution","cit-media-gradual-scalar","dynamic-cit-cit-influence?","cognitive-exponent","brain-type","sim-output-dir","media-media-influence","simple-spread-chance","media-monitor-peers?","[step]","count num-agents-adopted"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","70","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","71","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","72","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","73","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","74","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","75","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","76","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","77","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","78","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","79","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","80","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","81","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","82","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","83","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","84","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","85","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","86","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","87","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","88","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","89","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","90","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","91","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","92","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","93","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","94","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","95","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","96","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","97","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","98","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","99","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","100","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","101","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","102","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","103","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","104","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","105","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","106","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","107","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","108","<ArgumentTypeException>"
"1","true","300","2","high-degree-cit-and-media","true","0.05","simple","true","true","barabasi-albert","true","false","false","20","0.25","true","5","false","300","1","false","0.5","0.005","4","0.01","default","20","0.5","0","10","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.5-10-10-neighbors-of-neighbors-2.csv","0.01","sigmoid-stubborn","false","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/16-Oct-2022-dynamic-organizing/graphs/0.1-10-10-high-degree-cit-and-media-4.csv","10","true","7","1","false","4","discrete","D:/school/grad-school/Tufts/research/flint-media-model/simulation-data/","0.5","0.05","true","109","<ArgumentTypeException>"
